Participant ID,1,1,1,2,3,3,4,4,5,5,6,6,7,7,7,8,8,8,9,9,10,10,11,11,11,12,12,12,12,13,13,13,14,14,14,15,15,15,16,16,17,17,18,18,18,19,19,19,19,20,20,20,21,21,22,22,23,23,24,24
Replicate,1,2,3,1,1,2,1,2,1,2,1,2,1,2,3,1,2,3,1,2,1,2,1,2,3,1,2,3,4,1,2,3,1,2,3,1,2,3,1,2,1,2,1,2,3,1,2,3,4,1,2,3,1,2,1,2,1,2,1,2
Group,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 2,Group 1,Group 1,Group 2,Group 2
17.6808,233.794,210.545,294.057,163.992,109,73,663,499,166,122,97,152,352.164,179.338,288.311,153.084,148.414,125.635,258.955,339.739,393.388,540.308,429.204,378.719,484.746,104,183.571,178.419,186.965,73.771,99.824,67.612,465.787,363.074,502.29,272.745,216.395,172.945,497.193,514.869,464.179,575.21,93.405,81.133,77.764,630.101,214.079,231.885,516.866,153.252,151.666,214.689,81,127,514,377,963,591,105.971,96.213
17.8476,237.406,211.405,291.301,161.246,106,74,651,494,164,119,95,149,355.213,179.67,290.352,151.417,152.087,126.285,249.581,326.009,389.291,527.485,422.595,362.163,473.24,103,190.049,179.667,188.535,77.08,100.731,67.499,464.426,363.037,494.239,273.291,215.994,171.9,494.676,505.635,458.701,566.174,97.557,80.453,78.575,645.715,213.753,234.12,521.364,153.606,156.892,222.394,79,127,509,365,943,585,105.843,95.144
18.0144,233.36,215.095,291.249,162.223,104,73,644,478,160,114,91,149,357.006,183.575,293.044,151.343,146.48,123.668,240.764,323.336,385.009,521.541,417.606,355.649,467.095,100,192.395,181.577,186.88,74.421,97.317,64.368,470.896,365.833,497.064,272.205,217.061,170.213,492.145,498.89,453.889,561.331,93.249,79.943,76.001,658.289,221.419,240.103,532.156,155.094,153.946,222.238,76,124,495,356,921,564,104.891,97.747
18.1812,232.922,216.731,289.452,158.84,100,73,638,475,156,114,91,140,364.51,185.757,292.196,149.574,148.973,122.599,238.843,311.529,381.353,517.819,407.243,353.549,460.522,99,192.268,182.156,191.646,74.648,97.062,64.382,465.732,364.473,501.725,270.205,216.546,169.929,485.951,496.062,448.95,558.088,91.614,81.487,76.556,662.461,223.894,242.465,537.53,157.36,159.512,226.458,76,122,483,347,913,547,106.468,96.969
18.348,231.801,209.83,287.744,157.156,98,71,623,468,152,110,90,137,367.626,187.857,296.526,150.805,146.452,123.724,233.267,307.683,370.926,512.073,402.967,346.783,450.25,95,195.648,183.231,192.692,74.902,95.348,64.481,469.845,373.456,502.011,264.77,214.807,174.969,480.677,492.103,442.029,550.086,92.154,79.476,75.916,668.784,226.129,240.994,540.642,160.928,159.88,229.348,71,119,466,333,881,539,107.762,98.61
18.5148,237.62,212.537,293.739,154.467,97,70,614,462,149,106,90,134,372.751,186.968,298.071,149.319,146.826,125.831,224.086,305.293,363.998,505.081,393.703,339.717,449.688,93,198.971,187.025,193.993,72.526,97.841,63.646,465.922,373.418,503.821,266.352,211.704,171.29,481.073,487.507,433.82,552.366,92.993,81.26,75.546,680.197,225.478,248.787,550.656,160.759,160.079,228.087,70,116,450,327,867,531,111.684,99.247
18.6816,236.29,212.947,286.288,151.707,93,67,598,454,145,102,89,131,371.953,191.083,299.699,151.711,144.362,124.276,219.227,294.758,360.314,498.599,389.46,332.224,443.22,90.5,198.603,189.03,197.896,74.577,93.252,63.688,466.166,375.726,499.041,267.599,211.476,168.882,474.681,488.822,432.943,541.291,91.116,78.046,77.025,692.531,228.279,251.036,558.024,161.254,165.262,231.557,67,114,442,321,848,515,112.054,101.384
18.8484,238.468,213.103,283.545,149.98,91,69,592,440,141,106,87,129,381.628,192.741,302.585,151.544,143.442,122.698,218.646,284.054,346.772,489.314,380.929,325.799,435.044,89,206.239,188.394,202.251,74.04,94.838,62.569,471.762,375.816,513.804,269.48,212.667,165.974,465.617,488.808,423.389,532.963,89.922,78.414,76.769,694.087,232.847,256.807,561.334,169.129,165.517,234.531,66,112,430,313,836,497,111.727,102.756
19.0152,239,216.505,286.613,149.216,92,66,585,439,141,101,87,126,395.142,196.556,300.839,147.733,145.67,124.63,211.616,285.581,347.355,488.961,380.022,318.544,420.06,88,206.766,192.934,206.13,71.013,91.892,61.903,476.291,371.266,507.743,267.67,211.278,169.137,467.979,486.149,412.251,526.944,92.41,79.873,75.048,702.912,237.953,257.896,576.821,169.653,171.437,233.256,66,110,418,305,821,492,111.755,106.591
19.182,238.735,214.93,291.226,147.985,88,63,574,429,137,98,86,124,393.136,198.517,306.226,150.977,144.366,123.421,205.522,278.893,341.722,478.586,371.045,313.529,421.085,85,209.411,197.462,208.407,73.361,93.096,61.181,480.907,382.648,521.526,265.428,209.354,172.949,465.83,480.606,408.84,525.67,87.817,79.377,73.314,722.614,238.194,268.348,591.559,172.613,172.783,241.024,64,106,414,294,808,477,116.9,104.171
19.3488,242.432,218.869,291.088,146.951,85,62,560,421,136,96,83,122,397.155,199.176,310.902,151.201,148.939,124.743,203.195,271.61,334.111,475.232,360.917,312.151,415.23,83,204.528,200.699,208.445,72.258,92.033,61.974,483.197,388.017,520.868,267.599,215.19,174.856,472.631,477.538,402.273,517.328,88.94,80.991,75.375,729.149,245.859,271.87,593.044,175.983,176.117,243.963,62,104,405,290,782,463,115.223,107.157
19.5156,245.331,218.665,293.498,145.918,84,62,556,414,134,94,82,120,405.347,199.453,309.632,151.814,146.073,126.029,199.585,263.988,327.98,465.764,359.447,307.85,400.888,81.5,214.609,206.196,210.751,70.943,93.096,62.272,488.793,387.683,530.356,267.859,215.965,173.629,466.48,471.981,402.089,509.383,91.144,79.731,73.655,746.22,246.227,273.256,600.965,177.371,179.74,247.702,60,103,393,278,764,451,117.085,108.742
19.6824,244.007,217.3,294.537,145.847,84,59,538,406,130,93,81,119,403.561,206.028,319.212,154.33,144.902,126.598,198.543,260.92,320.44,462.579,351.315,298.078,396.281,79.5,220.261,209.846,217.958,71.424,91.75,60.742,487.648,393.947,533.122,270.286,213.177,177.815,462.733,472.362,391.021,505.559,90.746,79.094,75.361,758.667,250.81,285.094,615.999,183.504,184.335,253.849,57,102,381,272,749,442,119.7,110.765
19.8492,244.574,222.71,292.493,141.05,81,59,530,402,128,89,82,116,417.948,205.567,319.045,151.332,146.229,123.634,196.034,253.44,321.337,458.333,345.487,294.297,396.688,79,219.644,211.745,216.038,71.211,91.736,62.059,493.053,401.74,535.251,270.376,213.445,175.812,462.393,474.936,392.875,501.905,90.462,78.428,74.124,773.588,257.471,288.743,621.827,186.024,188.69,255.123,58,100,371,264,738,429,117.924,110.171
20.016,248.005,219.119,296.826,142.918,80,59,520,400,124,90,82,112,416.617,211.848,327.895,153.947,147.049,127.49,192.697,251.149,309.572,451.71,343.681,288.064,388.987,76,227.204,212.466,217.897,70.476,91.552,59.665,500.079,400.63,540.269,271.907,216.962,179.527,461.616,474.172,385.219,492.09,88.457,78.088,71.024,780.533,259.749,295.659,640.355,189.494,190.387,260.222,56,96,364,259,716,417,120.98,110.199
20.1828,252.802,222.592,300.763,139.974,81,59,514,386,123,86,78,112,427.033,210.952,333.476,152.225,146.727,126.837,187.995,246.949,304.01,445.723,337.411,282.924,381.115,74.5,228.406,216.441,226.27,71.056,88.818,60.062,513.317,404.248,538.866,272.466,216.687,181.95,459.466,476.873,377.562,491.056,87.831,75.781,73.513,802.908,265.491,301.232,637.37,192.058,194.629,263.437,54,95,356,249,705,406,123.055,114.543
20.3496,253.543,225.436,302.236,137.936,78,56,502,383,120,88,76,111,430.112,213.933,337.422,153.126,146.196,129.457,185.726,244.772,302.332,449.006,327.919,285.504,374.017,74,228.929,219.353,227.869,69.302,87.486,57.668,510.534,417.438,557.887,277.394,220.335,182.741,463.044,473.805,377.562,482.616,92.794,76.871,72.887,809.117,267.895,305.928,658.006,197.17,201.714,269.328,53,95,344,242,689,392,124.346,115.831
20.5164,250.309,226.587,303.47,137.809,77,56,497,372,117,86,77,109,436.288,220.692,341.606,157.64,147.608,128.765,183.734,240.19,295.56,438.477,330.679,278.152,372.304,71.5,235.141,226.856,231.495,70.787,88.945,59.778,523.559,424.587,560.075,276.135,221.26,182.347,463.765,477.594,370.443,477.234,88.229,77.791,70.64,827.405,277.202,312.024,675.855,203.133,202.506,274.186,51,92,342,239,674,383,127.191,119.314
20.6832,252.088,230.322,302.713,138.488,76,55,488,370,115,82,77,105,443.81,221.461,340.566,157.331,151.911,130.647,184.773,239.426,294.806,435.193,324.52,275.448,367.758,71.5,239.474,226.345,237.788,67.591,89.696,59.042,526.908,424.412,566.174,281.005,222.419,188.106,457.812,470.199,363.762,478.381,87.419,77.154,71.494,845.049,278.002,314.173,677.329,206.503,208.685,280.12,53,90,332,233,665,374,128.114,120.599
20.85,256.538,232.133,305.735,139.323,75,53,475,363,115,81,77,106,446.94,223.253,347.626,159.128,153.296,132.437,179.147,236.669,292.559,427.621,314.895,272.543,363.096,70,242.701,230.461,239.183,69.642,87.345,60.033,536.696,434.585,574.334,282.562,225.195,191.674,458.533,469.605,362.333,467.688,88.94,76.998,71.067,861.222,287.838,329.519,690.763,212.976,212.277,284.015,50,90,324,228,649,369,131.639,121.562
21.0168,258.192,235.252,305.403,137.327,74,54,469,355,115,80,77,105,452.54,226.588,354.157,158.76,153.659,133.464,178.315,228.27,287.509,429.999,312.127,266.255,360.705,68.5,247.478,238.496,244.807,68.242,87.614,59.141,540.919,440.796,583.075,287.686,228.33,191.787,451.35,470.807,350.827,466.994,90.035,78.442,71.934,877.954,290.949,333.126,698.853,213.131,218.06,291.238,49,88,319,220,629,358,132.193,125.156
21.1836,262.752,239.388,312.298,134.836,73,52,463,357,111,79,75,104,457.27,230.352,357.36,161.821,155.102,133.585,177.229,229.344,282.274,420.29,309.888,259.216,359.377,67,254.105,244.05,248.122,70.292,88.534,58.9,552.316,452.226,587.794,288.363,228.338,198.01,451.661,471.288,352.001,465.026,85.613,75.851,71.579,887.261,298.672,338.034,716.533,222.167,222.557,291.847,49,85,315,216,621,350,134.595,125.481
21.3504,267.195,241.065,311.142,132.19,73,53,458,344,108,78,74,103,464.787,236.278,361.552,166.178,157.227,137.71,174.033,230.56,278.561,420.997,304.848,260.71,348.78,67.5,251.602,241.717,255.124,66.955,83.973,57.384,563.465,455.137,602.92,288.639,233.759,198.143,449.497,465.024,349.199,456.302,88.585,77.72,71.835,901.489,304.216,347.623,725.188,225.453,231.069,298.673,48,87,305,211,603,342,133.032,127.122
21.5172,270.858,243.908,317.867,133.817,73,52,446,342,108,75,74,101,476.535,235.716,366.983,163.82,155.855,137.851,173.522,224.381,274.052,417.006,303.778,252.532,349.009,66.5,257.906,247.509,255.787,69.161,87.09,55.203,571.641,466.603,606.297,295.985,238.162,202.22,451.802,461.927,344.189,454.701,86.921,76.743,72.93,929.211,307.597,355.105,743.321,228.753,231.041,304.919,49,84,301,207,592,332,135.667,128.085
21.684,272.741,246.878,321.462,131.482,68,52,446,336,106,75,73,100,478.503,240.239,375.866,166.107,161.933,139.905,175.143,223.9,269.556,412.01,293.291,252.083,340.254,65,265.122,251.152,258.749,66.856,86.183,57.88,574.855,474.475,614.732,295.917,238.125,204.768,450.911,453.23,340.948,450.509,88.045,76.772,70.911,947.287,312.448,360.522,755.781,235.976,240.133,318.43,46,84,294,204,581,331,140.067,130.793
21.8508,278.672,247.627,324.729,131.553,71,51,432,335,104,74,73,99,485.394,243.126,382.19,171.347,159.396,143.252,172.173,218.428,269.073,412.392,291.869,251.583,338.232,64,264.74,256.38,267.388,64.565,86.055,57.002,588.129,483.004,630.731,301.573,245.098,211.859,450.614,454.899,335.98,447.79,86.822,76.163,68.977,954.698,323.409,368.711,774.55,243,246.553,319.69,46,82,290,198,574,320,141.076,133.688
22.0176,280.629,251.084,329.162,130.322,71,50,429,328,103,74,72,100,496.828,246.132,385.799,172.817,165.558,143.755,169.595,223.151,263.937,407.184,289.751,245.478,332.564,64.5,270.376,259.277,274.267,66.814,87.245,57.838,597.885,491.362,635.446,306.536,248.841,211.987,447.8,461.008,332.895,452.733,86.637,75.497,69.361,972.505,325.898,373.308,776.742,250.62,248.589,331.587,46,83,287,194,563,314,141.105,133.886
22.1844,286.147,256.384,332.04,132.968,70,50,421,329,102,73,73,99,494.436,254.208,390.806,172.693,167.913,145.86,171.676,213.719,262.387,403.702,286.268,244.983,337.482,63.5,273.448,266.721,272.444,68.44,84.596,56.549,615.434,500.444,649.75,310.303,253.394,219.329,450.105,458.533,327.177,454.46,87.646,75.299,68.749,998.614,330.283,381.328,789.174,251.512,254.005,332.975,45,82,280,192,548,304,145.042,137.622
22.3512,287.85,257.46,341.437,128.51,68,50,419,323,102,72,72,100,493.982,256.165,398.753,176.116,167.022,147.69,172.198,216.307,255.046,402.811,284.964,242.055,331.006,61.5,281.509,271.601,280.674,67.676,86.82,56.96,627.222,506.596,651.947,311.341,256,221.118,460.371,457.671,326.823,454.73,84.447,75.441,68.707,1005.87,339.929,391.483,803.403,258.692,262.207,341.515,44,79,274,187,546,303,147.444,137.013
22.518,290.97,261.207,341.741,128.991,67,50,412,318,100,72,72,98,506.72,255.703,405.138,180.504,172.15,150.878,171.15,216.533,257.564,396.923,281.544,239.587,327.511,62.5,283.361,271.557,283.163,67.832,84.554,57.427,632.265,517.668,672.706,321.579,257.301,222.83,465.434,453.98,323.44,449.093,87.817,73.43,71.565,1023.691,346.152,398.512,817.221,267.161,265.516,348.78,45,80,267,183,528,297,146.492,140.876
22.6848,296.125,264.893,345.581,128.552,67,48,404,314,98,71,72,99,505.961,261.182,408.433,178.933,172.765,152.617,172.155,214.186,251.106,397.433,279.2,240.018,326.856,61.5,286.642,277.697,283.842,67.422,85.744,58.291,648.48,529.468,680.717,324.576,261.57,228.083,455.083,461.121,319.704,449.886,87.206,73.288,67.811,1044.864,348.401,404.919,830.036,268.578,272.034,358.24,45,78,273,183,528,286,150.869,142.843
22.8516,300.178,266.842,353.62,128.284,66,49,405,311,98,71,73,98,516.302,265.79,415.02,182.687,176.402,153.982,171.122,212.305,249.114,393.993,276.537,236.273,322.334,61,292.609,281.035,290.191,70.391,85.574,56.166,667.716,544.048,695.542,326.001,269.73,236.693,454.249,458.024,311.608,441.969,85.229,74.506,69.318,1062.685,355.897,407.522,840.643,275.022,282.682,360.067,44,78,268,176,521,281,153.442,144.484
23.0184,305.238,271.378,355.045,128.312,65,47,396,305,95,71,70,100,519.228,265.315,418.684,189.791,179.347,162.087,169.879,214.483,248.688,389.691,274.837,233.356,317.183,61.5,295.875,284.641,294.928,67.167,86.027,57.611,669.939,546.308,706.43,332.964,272.74,241.517,445.623,460.852,312.458,438.174,86.907,75.922,70.285,1080.279,364.016,417.592,853.981,277.769,286.288,364.628,45,78,263,179,516,277,154.181,145.998
23.1852,306.758,277.838,365.913,129.855,65,49,394,302,96,67,71,100,522.325,268.997,427.024,189.817,183.327,163.763,172.215,211.612,248.474,389.238,268.942,232.506,318.629,62,298.421,291.911,296.724,69.359,84.738,56.775,682.644,558.51,715.099,338.77,274.133,245.581,444.492,466.494,308.523,434.605,84.888,74.195,67.555,1100.151,370.706,420.732,864.631,282.669,293.754,376.836,44,80,254,174,500,273,154.479,149.182
23.352,313.747,277.133,365.885,129.6,65,48,393,296,97,68,71,98,525.92,270.216,433.117,194.25,189.156,165.952,171.216,217.749,244.178,390.979,267.459,234.7,316.73,60.5,303.044,297.625,296.384,70.547,86.112,57.739,706.527,565.924,729.672,342.446,279.275,254.314,444.393,462.846,305.395,438.858,83.665,73.912,69.745,1115.398,376.391,427.181,876.893,292.902,296.738,379.316,43,78,253,170,500,268,157.208,148.927
23.5188,318.35,282.849,375.758,129.189,65,47,388,302,96,66,70,99,535.056,276.423,433.07,197.23,188.417,166.442,173.025,210.75,233.523,389.266,263.808,232.902,318.077,62,307.88,298.813,305.208,70.193,86.084,57.668,711.689,579.155,743.465,348.837,287.751,257.545,444.859,458.066,301.008,434.307,84.973,73.529,68.934,1130.631,376.731,433.843,886.653,295.874,307.194,389.645,46,78,249,172,492,263,160.889,153.753
23.6856,322.728,286.88,376.696,126.288,66,48,385,297,95,67,73,99,543.21,279.337,440.804,198.935,194.743,173.37,171.231,212.39,231.105,389.323,265.391,229.255,310.881,59.5,312.561,304.338,309.28,68.511,86.367,58.121,724.002,588.41,763.231,356.434,293.818,262.482,452.453,468.587,296.903,435.214,86.48,76.998,69.873,1152.37,384.736,448.057,898.929,300.246,306.953,396.409,43,76,250,169,487,262,159.724,151.842
23.8524,324.675,293.487,389.599,127.448,67,47,382,294,94,67,71,99,543.551,279.541,446.308,205.197,197.901,177.13,174.247,210.537,229.597,383.945,262.082,227.251,311.939,60,317.397,307.227,314.823,67.323,86.183,57.427,746.057,597.991,770.949,364.393,298.481,266.943,446.613,468.643,297.201,429.209,84.646,74.591,70.015,1174.618,394.326,451.353,914.233,302.638,315.91,405.252,44,76,245,166,479,259,161.699,156.866
24.0192,331.69,297.038,392.479,124.972,66,47,380,291,93,69,73,98,547.811,286.103,454.357,206.721,200.742,177.715,174.161,215.996,229.185,382.091,256.313,229.976,313.062,61.5,321.682,314.261,315.997,68.468,85.715,56.35,755.657,602.393,782.787,369.882,301.558,275.138,451.392,472.758,299.026,427.977,86.267,75.568,69.46,1182.595,394.227,459.188,930.13,312.146,320.863,409.865,44,79,248,163,477,250,166.83,158.677
24.186,336.207,297.504,396.387,126.373,65,45,375,289,94,66,70,102,554.775,286.528,461.826,213.446,206.419,182.687,175.312,212.701,226.453,387.158,257.924,231.514,318.162,61,323.875,318.331,322.716,69.345,85.517,56.846,769.294,616.044,795.881,374.076,310.117,281.77,446.853,476.619,291.483,433.103,86.153,73.912,66.105,1200.628,402.501,462.243,931.361,316.448,324.428,417.195,45,77,248,163,476,254,167.583,160.063
24.3528,337.941,307.249,406.16,124.476,65,48,373,290,96,68,71,103,552.957,288.693,454.601,212.115,208.305,189.408,176.067,213.21,225.956,381.553,262.771,227.982,311.037,62.5,326.009,320.821,324.34,69.515,84.993,58.419,787.695,626.963,816.511,382.122,311.565,289.563,445.679,469.506,286.84,426.433,83.58,76.05,69.147,1222.565,404.495,467.576,938.475,318.924,325.362,422.402,45,80,244,162,476,250,167.868,160.969
24.5196,349.968,307.195,411.183,126.458,64,48,369,286,94,65,73,101,559.224,291.469,466.774,218.946,212.305,193.842,180.766,210.495,225.913,384.567,257.203,228.469,311.939,62,330.039,324.125,328.313,68.044,85.276,57.115,800.209,630.117,826.738,388.821,321.202,299.914,448.833,472.419,290.704,420.683,84.49,74.591,68.308,1238.321,412.613,471.847,946.82,324.018,336.201,431.939,45,79,241,160,471,248,169.843,162.54
24.6864,347.303,312.297,415.209,125.609,64,47,375,282,95,67,71,105,559.196,297.146,471.118,221.514,212.811,193.556,177.518,214.483,227.606,382.345,261.865,227.897,310.881,60,326.758,329.83,328.158,71.098,86.225,58.107,820.464,644.869,844.553,396.452,329.412,304.865,456.525,476.392,285.807,422.085,86.239,72.906,68.963,1245.138,414.961,478.834,958.149,331.857,343.092,439.283,44,76,243,161,464,247,169.687,163.218
24.8532,354.288,315.015,416.215,125.467,66,48,373,285,92,68,73,106,560.314,298.908,473.415,227.012,222.301,202.645,179.076,212.616,226.852,383.591,257.698,232.392,313.537,61,332.952,338.034,336.161,71.848,86.155,57.682,833.193,659.926,847.842,399.94,333.234,310.502,458.59,480.974,284.576,423.459,87.718,75.37,66.773,1257.995,417.45,484.138,975.616,335.211,344.663,449.81,44,78,246,161,470,244,174.064,163.275
25.02,358.025,317.708,428.362,129.345,66,50,369,282,93,68,72,107,565.71,303.612,473.827,233.377,224.824,204.145,183.977,215.642,227.919,384.086,256.2,231.829,312.453,63,338.622,337.765,341.21,72.484,86.027,59.254,845.444,660.599,869.835,409.019,340.085,314.661,453.824,480.408,283.882,422.666,85.656,73.274,67.91,1279.507,419.94,489.795,984.131,342.682,351.157,454.607,46,80,246,161,462,240,176.736,166.035
25.1868,366.936,323.902,433.251,126.203,65,47,367,286,95,67,73,107,564.849,302.772,476.964,236.155,229.567,203.609,186.532,215.331,229.996,387.582,257.245,231.217,313.452,62.5,343.394,340.361,340.608,72.032,87.727,58.574,854.035,668.394,883.466,417.416,343.243,324.663,454.857,483.632,278.844,422.453,84.063,73.713,66.915,1292.802,422.924,492.044,988.841,347.026,352.105,455.272,45,80,240,161,463,240,176.04,167.761
25.3536,370.598,327.592,439.479,128.977,64,47,365,286,94,67,73,108,569.098,303.492,486.382,243.018,234.021,210.996,186.324,217.028,231.034,385.176,258.437,236.454,312.637,64,342.892,344.78,343.613,71.579,88.35,58.815,869.497,679.233,893.133,421.713,353.225,326.071,458.42,483.887,278.434,425.852,84.092,75.129,68.223,1310.92,431.127,494.35,999.25,346.743,360.992,467.017,46,82,243,162,462,240,181.029,171.001
25.5204,374.451,333.564,449.864,129.076,64,49,371,284,94,67,72,112,568.897,303.96,483.977,246.899,238.596,218.337,192.342,217.565,236.553,385.035,259.084,234.701,313.933,63.5,347.512,346.413,346.452,70.716,88.223,59.014,883.039,693.163,904.02,432.218,360.386,334.855,457.161,484.028,279.821,424.62,84.575,74.067,67.242,1313.961,434.663,501.535,1005.672,348.922,359.591,470.115,45,82,241,164,461,242,181.782,170.336
25.6872,377.832,340.411,452.828,128.835,62,48,368,283,93,66,74,114,573.376,308.56,493.008,249.303,245.536,221.302,189.937,217.495,237.35,390.667,253.48,236.426,313.742,63.5,352.57,347.349,350.974,70.716,88.534,58.461,898.52,698.039,920.25,434.707,364.736,340.341,457.769,483.675,279.778,424.521,83.054,73.727,68.792,1329.293,445.893,508.394,1008.84,355.105,365.788,476.851,45,82,242,162,461,242,183.26,172.784
25.854,380.844,345.78,470.458,128.68,63,49,365,283,95,67,73,115,581.927,314.884,497.547,258.041,253.939,232.937,192.029,224.141,234.633,389.62,258.674,240.876,314.386,64,353.323,350.86,350.141,70.999,90.22,58.39,909.146,705.74,929.424,444.745,370.139,350.405,461.149,488.723,280.372,425.994,85.585,72.807,68.891,1336.761,443.772,505.707,1010.608,357.893,369.213,481.69,47,81,246,165,464,241,183.345,174.949
26.0208,384.855,348.008,471.393,126.882,64,48,364,280,95,70,74,116,578.603,312.671,502.04,256.395,253.852,230.9,194.774,223.547,239.527,391.941,260.703,237.84,318.812,65,356.439,358.585,350.585,71.876,91.141,59.438,921.513,715.271,942.307,447.97,375.608,354.836,465.518,492.216,269.545,424.663,85.187,73.742,65.251,1349.094,445.427,509.738,1019.476,358.445,374.448,481.704,47,83,246,165,460,241,184.383,170.548
26.1876,391.126,350.62,472.514,130.548,66,49,365,285,96,68,74,118,583.093,316.836,503.328,267.084,262.826,237.076,197.27,222.967,237.948,392.097,257.754,240.678,319.463,66.5,362.333,358.558,353.224,73.191,88.591,59.353,934.035,721.971,957.879,458.381,385.116,361.22,464.585,497.476,275.207,422.991,84.902,72.736,68.394,1356.958,447.449,512.949,1024.03,359.945,378.679,487.421,48,85,243,165,465,240,183.715,172.218
26.3544,390.05,357.311,485.147,130.463,63,49,365,286,96,67,76,121,583.524,317.256,503.905,270.41,264.557,242.083,199.525,227.025,237.137,399.089,257.842,245.138,322.367,65.5,359.196,358.005,360.936,73.078,87.557,59.07,949.333,723.196,974.752,467.972,390.817,367.237,472.179,488.115,279,429.478,86.566,73.812,67.427,1367.933,450.434,517.404,1028.203,364.982,378.014,496.689,49,82,247,166,466,242,184.497,174.312
26.5212,402.515,358.515,482.6,129.288,64,49,369,288,98,71,75,124,589.678,315.753,504.895,274.923,273.931,245.383,201.687,231.536,241.874,399.329,261.432,245.167,324.668,68,364.751,364.673,359.325,74.209,88.279,60.473,962.945,741.305,985.859,478.686,396.356,374.403,472.801,502.439,272.815,431.716,84.959,76.29,67.1,1378.584,451.735,520.53,1025.345,371.151,383.603,502.165,50,86,250,172,471,243,185.861,170.464
26.688,399.423,363.753,499.51,130.138,68,50,373,287,97,70,74,125,590.315,321.12,513.325,280.729,279.896,251.539,205.334,233.275,247.208,398.353,263.21,249.593,329.675,69.5,365.095,361.642,357.66,74.605,88.067,60.728,984.056,750.369,990.454,482.728,396.615,386.093,473.282,503.118,275.532,438.499,83.85,75.639,67.74,1385.868,453.446,517.022,1042.813,372.312,384.098,503.934,52,87,253,171,465,245,187.439,176.18
26.8548,405.606,366.342,494.268,130.024,66,49,371,294,98,69,75,127,586.449,318.72,511.414,287.978,282.946,262.265,207.918,238.521,243.709,397.362,265.208,251.328,328.458,68.5,366.582,367.027,363.353,74.987,90.149,61.209,992.142,748.805,997.868,489.151,406.803,391.285,481.398,507.304,271.102,433.727,85.826,73.841,67.996,1388.187,459.033,528.549,1042.714,377.49,386.872,501.5,50,87,250,171,470,241,186.415,174.369
27.0216,411.875,370.317,502.753,134.383,68,48,376,291,100,71,77,131,591.327,323.489,515.221,291.389,293.316,263.473,211.417,237.857,246.682,404.566,267.431,255.406,326.332,71,368.751,370.444,370.065,73.827,92.246,60.175,1005.997,767.919,1009.16,497.342,416.375,393.114,479.744,512.012,271.555,436.092,84.319,74.11,66.46,1397.494,461.282,526.442,1050.96,377.501,386.079,512.159,53,89,254,176,472,248,185.818,176.534
27.1884,412.186,374.097,512.415,134.001,69,47,374,294,100,70,77,134,594.179,321.35,519.851,296.171,296.326,265.539,213.864,240.388,248.033,402.315,267.429,259.344,331.952,70,365.317,374.434,370.475,75.128,91.665,61.577,1018.879,766.973,1033.745,504.607,414.745,395.85,482.487,506.54,271.47,440.992,84.888,75.143,67.484,1402.076,460.674,529.27,1046.858,374.57,390.084,510.048,50,90,256,175,480,247,190.892,179.392
27.3552,419.947,374.109,518.072,135.926,69,52,379,300,98,71,77,137,597.163,325.243,520.102,303.577,304.66,275.591,216.587,247.402,253.354,403.688,265.221,261.417,336.345,71.5,370.264,373.167,369.287,76.514,92.161,61.988,1025.934,773.187,1037.813,516.547,429.317,402.089,486.814,513.172,273.678,441.403,86.338,75.455,68.38,1394.792,464.422,528.86,1054.411,376.807,390.262,515.345,53,90,259,182,481,249,189.045,178.515
27.522,421.197,379.869,521.696,136.025,71,52,383,300,100,73,79,139,594.838,319.617,525.319,305.102,308.028,282.578,220.379,246.525,256.981,404.622,271.276,266.652,342.022,73,372.106,375.745,371.596,78.225,92.841,61.733,1045.26,774.449,1040.804,513.266,431.336,406.013,485.867,512.521,273.508,449.518,85.841,72.623,68.294,1411.326,465.058,526.611,1053.477,383.492,396.394,523.347,54,92,268,184,476,248,191.29,178.727
27.6888,421.441,385.044,527.867,137.285,70,51,389,302,101,74,79,144,600.919,323.587,525.82,312.411,319.8,288.529,224.114,251.87,258.29,408.09,273.209,266.863,342.662,74.5,373.394,371.69,371.822,77.589,90.73,62.286,1043.738,775.685,1053.137,525.745,437.099,411.461,486.998,512.493,274.513,455.622,87.732,73.869,68.536,1414.494,464.818,531.604,1048.994,383.733,395.672,522.766,56,93,266,189,487,252,189.983,176.214
27.8556,424.497,388.343,534.679,136.138,72,50,390,305,102,73,80,147,603.859,325.428,527.751,317.108,323.001,290.445,226.112,254.316,260.253,411.444,278.461,269.682,343.578,76,375.42,374.629,372.587,76.684,93.606,62.158,1057.452,790.361,1070.357,525.765,441.783,417.041,492.159,518.998,275.037,454.871,86.936,76.135,68.465,1418.837,464.195,524.094,1060.351,379.272,395.644,528.884,56,96,268,192,488,258,190.523,179.831
